Idsig,A1980,A1981,A1982,A1983,A1984,A1985,A1986,A1987,A1988,A1989,A1990,A1991,A1992,A1993,A1994,A1995,A1996,A1997,A1998,A1999,A2000,A2001,A2002,A2003,A2004,A2005,A2006,A2007,A2008,A2009,A2010,A2011,A2012,A2013,A2014,A2015,A2016,A2017,A2018,A2019,A2020,A2021,A2022,A2023,A2024,A2025,A2026,A2027,A2028,A2029,A2030,A2031,A2032,A2033,A2034,A2035,A2036,A2037,A2038,A2039,A2040,A2041,A2042,A2043,A2044,A2045,A2046,A2047,A2048,A2049,A2050,A2051,A2052,A2053,A2054,A2055,A2056,A2057,A2058,A2059,A2060,A2061,A2062,A2063,A2064,A2065,A2066,A2067,A2068,A2069,A2070,A2071,A2072,A2073,A2074,A2075,A2076,A2077,A2078,A2079,A2080,A2081,A2082,A2083,A2084,A2085,A2086,A2087,A2088,A2089,A2090,A2091,A2092,A2093,A2094,A2095,A2096,A2097,A2098,A2099,A2100
174,1791.370465,2127.925175,2180.263976,1941.320264,1850.727122,1579.997858,1898.884967,1863.772248,1411.393955,1507.608264,1857.582909,1558.934925,2696.496555,1511.658080,1593.638604,1734.859072,1694.245624,1836.549353,1699.610257,1480.469334,1408.214863,1595.581269,1365.431008,1459.030255,1596.970334,1405.348171,1682.453454,2024.938300,1690.840582,1932.377868,1416.998646,1489.906969,1970.758640,1752.241606,2233.907938,1778.492902,1750.979716,1632.421181,1421.118961,1407.911369,1742.310680,1585.671377,1702.572716,1628.124815,1594.036187,1951.965590,1563.920365,1704.326160,1632.537426,1881.588238,1612.590789,1750.102947,1759.264468,1706.979144,1605.056637,1481.089345,1516.961488,1632.910230,1583.777950,1653.551233,1740.283234,1652.795799,1729.299027,1617.130204,1625.087728,1447.156240,1657.369656,1646.602772,1761.834207,1555.474876,1604.453648,1798.807943,1545.091297,1561.169214,1715.948239,1478.164927,1573.671074,1524.729860,1668.671063,1700.337527,1578.476298,1581.672813,1630.176022,1329.385998,1578.537303,1327.802448,1552.201725,1694.367583,1429.649954,1527.532684,1399.063089,1701.959799,1474.309713,1553.088271,1349.886459,1339.017787,1561.876450,1749.115827,1439.097432,1268.164368,1605.402542,1286.910160,1354.559625,1405.135641,1685.303660,1695.337734,1367.975653,1468.910674,1387.079651,1503.021678,1459.592086,1337.404848,1255.752541,1676.385264,1414.670189,1304.309165,1566.105536,1588.671277,1379.042961,1397.353152,1404.409675
293,2083.293262,2814.573887,2214.857446,2133.845240,2378.534707,1762.401179,1928.215831,1942.340895,1958.867244,1693.619761,2135.470948,1712.057850,2687.617601,2056.063411,1638.967033,1666.304096,1857.028120,1726.496583,1839.676231,1597.986685,1573.874121,1810.115695,1460.267673,1415.331445,1980.700902,1706.052773,1960.650672,1959.513611,1830.879148,1956.729746,1508.095409,2014.142886,2039.446042,2052.003979,2289.559273,2106.862114,2059.860768,1992.984378,1872.558975,1607.649450,2012.658884,1732.023728,1971.511592,1825.899384,1807.441613,2264.063142,1810.574095,2059.925516,1932.786934,2236.360231,1883.406535,2112.269328,2058.365706,2094.022912,1962.405275,1780.383148,1906.575931,1906.242170,1917.846251,1991.306393,2154.743789,1976.327798,2016.094843,1944.418412,1897.109586,1818.719173,1971.030647,1955.643630,2190.502565,1734.859060,1903.935634,2037.545102,1739.034603,2008.068133,2013.958475,1780.664222,1890.930855,1948.913991,1927.650747,1981.741058,1892.603947,2074.696067,1865.402955,1581.722139,1968.662077,1534.519385,1769.075359,2093.475696,1660.890998,1828.987978,1736.676141,2008.243519,1636.705233,1866.732993,1648.152647,1663.010399,1785.670716,2196.359688,1705.159839,1507.525977,1965.668396,1610.290294,1599.783484,1636.316861,2109.809594,1942.828788,1670.076048,1938.855503,1675.477240,1665.014653,1769.014983,1565.684137,1486.344109,2035.012820,1757.969191,1485.818308,1936.673339,1948.025761,1616.787783,1692.454595,1738.485384
177,2407.740058,3352.664078,2936.175643,2629.045338,2600.150250,2028.175496,2348.193689,2562.464529,2108.506412,2083.386752,2481.593617,2160.354908,3684.689604,2267.845418,2036.256185,2357.631649,2165.366087,2339.378139,2339.371944,1996.301178,2003.332871,2214.671406,1897.664383,1899.684083,2190.333133,1908.411360,2250.610427,2732.484635,2325.863633,2621.192857,1866.602725,2189.800150,2579.018694,2322.578976,3261.046997,2731.996016,2598.973048,2576.697047,2381.491047,2194.506437,2499.883999,2267.405499,2539.609465,2432.132730,2430.907159,2739.116293,2371.276801,2467.760210,2489.277847,2722.043572,2458.036532,2626.661279,2574.339971,2556.175222,2478.433330,2257.821200,2433.674376,2351.206733,2502.540684,2557.396739,2639.474738,2446.172674,2562.379644,2478.276497,2427.675849,2256.894973,2511.954606,2537.748090,2652.430382,2296.791174,2473.440324,2658.477058,2548.680861,2528.388308,2452.520797,2294.452848,2421.545867,2486.638345,2496.271200,2523.279341,2534.701545,2467.420490,2523.027009,2075.632018,2409.326311,2149.450351,2372.016443,2510.741364,2191.791808,2411.531484,2268.978586,2501.809842,2290.839978,2481.271842,2132.275852,2127.626227,2299.385349,2645.156003,2248.828560,2098.739910,2422.903788,2034.363767,2143.785874,2197.519775,2640.580182,2492.822130,2168.763792,2450.723978,2257.337557,2347.009537,2234.175224,2124.736503,2118.328698,2538.190889,2297.529020,2067.247547,2399.444264,2377.008718,2145.320323,2172.196143,2373.863179
178,1684.401173,1847.441307,2065.383221,1738.340688,1799.367356,1529.730412,1557.327523,1548.422871,1314.590076,1446.880760,1706.055287,1379.377108,2163.811284,1372.368194,1462.789260,1630.261401,1537.445217,1684.168337,1524.922005,1452.323762,1257.911104,1463.869069,1319.119877,1302.105882,1616.236605,1399.315111,1642.854613,1796.681598,1659.703981,1830.226636,1318.780755,1475.818045,1691.298849,1655.736154,1951.936565,1534.397435,1538.578092,1432.722910,1271.976580,1206.198300,1550.132758,1425.590844,1532.510661,1466.228491,1420.405021,1699.008518,1422.687507,1542.329824,1418.794997,1656.750493,1413.765381,1493.692278,1531.225364,1486.801794,1414.950462,1309.491600,1385.178497,1442.053205,1451.134253,1436.298543,1513.565552,1448.746242,1554.591916,1411.120521,1453.583594,1286.960298,1467.487885,1463.297375,1507.865660,1394.726739,1448.825287,1605.905782,1264.389282,1385.841147,1466.808934,1296.662879,1401.475287,1315.088710,1411.189743,1508.686907,1395.474871,1351.763858,1408.052730,1280.308866,1321.584789,1172.682423,1367.822789,1480.317449,1350.836222,1329.393639,1263.846564,1474.626877,1319.377312,1394.610326,1196.652200,1196.321834,1439.853339,1560.780815,1304.709559,1195.440212,1385.932098,1123.155449,1218.877429,1204.027983,1419.435889,1462.141956,1215.822579,1335.944541,1262.101752,1358.704131,1246.450710,1277.657261,1152.781614,1464.880457,1271.643493,1181.307505,1374.423586,1416.949628,1220.376514,1200.868370,1220.729168
183,1703.813787,1867.533792,1985.059692,1641.561740,1795.798736,1621.848836,1531.022490,1480.823936,1324.794800,1519.311719,1706.961324,1402.306769,1881.545007,1445.238938,1459.245423,1613.418947,1518.267430,1612.225808,1444.701541,1465.332061,1250.271999,1462.973911,1344.848997,1294.769846,1599.263189,1409.756387,1653.226869,1687.143776,1685.679200,1818.775252,1373.742558,1500.880234,1597.116952,1628.869236,1837.436833,1465.085801,1443.499523,1400.463434,1254.563142,1151.892635,1479.738549,1371.320638,1435.240271,1441.158849,1370.856819,1584.423874,1389.973773,1478.933099,1307.147787,1542.762524,1347.823821,1375.808757,1411.513303,1422.631137,1381.177388,1262.928200,1381.702609,1376.610013,1453.092500,1359.876144,1397.825785,1363.237806,1464.533986,1376.721554,1382.971374,1234.369454,1382.146189,1394.139472,1383.971988,1358.402540,1356.972919,1483.803769,1099.954231,1371.242079,1326.191904,1214.844890,1374.756072,1255.194101,1305.695246,1385.594958,1336.307409,1295.046473,1334.471101,1268.390156,1197.795674,1173.872572,1278.473690,1348.370869,1359.653529,1280.203991,1240.405326,1347.503991,1246.450762,1326.261666,1145.808537,1197.488080,1369.832397,1502.938390,1263.368442,1220.693803,1299.017901,1107.423055,1177.239094,1129.934999,1293.817081,1322.829617,1151.338256,1300.277521,1263.672506,1244.349637,1159.755344,1308.569420,1159.159951,1334.575590,1272.782566,1140.038195,1305.608692,1349.333986,1150.966740,1156.814875,1185.155836
184,1662.203265,1771.596877,2021.205339,1680.785840,1762.989509,1539.654352,1485.444861,1470.439742,1271.209742,1427.861233,1694.787844,1342.701193,2015.051927,1326.983633,1419.852372,1589.336690,1502.576203,1649.859703,1471.347307,1446.696088,1225.891833,1426.649261,1317.320727,1278.739692,1603.291932,1401.148931,1624.019884,1736.448203,1644.330656,1788.770366,1304.518719,1447.334170,1626.442079,1606.493661,1866.389587,1463.329455,1457.390446,1371.723235,1209.115451,1129.793860,1474.470209,1361.937780,1449.130884,1415.521879,1356.795399,1614.110643,1353.766712,1471.985791,1329.776391,1565.113997,1339.574361,1401.407914,1444.830795,1414.544251,1355.858939,1241.082273,1329.946540,1368.949640,1404.554224,1356.394368,1424.889289,1369.752675,1488.278688,1356.267513,1376.947111,1216.787424,1390.278131,1391.924775,1416.634711,1345.657441,1378.944964,1522.796403,1161.459588,1318.796382,1373.038200,1213.524453,1350.537443,1233.814669,1322.437226,1428.028491,1330.025179,1271.382113,1342.171497,1222.976229,1239.165292,1125.763109,1286.261325,1392.434104,1317.255785,1259.281626,1208.955709,1379.985858,1253.034529,1322.485295,1130.544311,1151.562157,1370.952717,1493.587147,1250.530637,1158.948327,1304.720975,1075.956903,1154.846702,1134.993349,1319.241035,1362.543501,1142.706931,1271.898755,1214.156569,1271.396208,1170.754220,1248.855273,1114.358783,1365.777303,1224.778297,1126.778311,1300.005067,1346.292628,1161.783623,1146.459281,1156.644125
152,2094.309906,2696.059938,2331.112616,2190.744715,2328.276462,1760.813196,1888.075004,1877.141213,1808.701502,1693.101828,2089.438140,1666.541573,2750.877415,1937.258365,1602.606533,1748.200958,1815.492750,1807.135957,1839.510707,1627.485300,1529.194941,1745.764500,1449.762350,1413.979266,1934.406735,1655.434881,1925.619011,2034.698316,1872.956984,2045.661123,1533.334955,1934.624854,2060.595636,2058.294435,2432.328911,2109.317832,2038.153480,1957.451632,1823.443541,1614.362842,1990.695580,1792.302584,1957.238125,1854.930340,1831.626669,2195.042672,1814.402381,2027.708647,1892.567245,2154.313291,1855.528669,2043.523684,2018.504558,2033.429060,1951.003202,1759.297581,1884.411237,1881.108261,1935.449933,1971.652406,2050.622058,1907.034764,1974.451298,1916.515238,1927.542154,1768.750814,1905.581344,1986.170938,2071.938335,1785.009657,1884.059954,2046.993978,1816.596780,1996.305152,1899.329045,1764.135523,1827.258855,1873.497726,1869.814839,1966.831118,1899.650946,1943.264034,1863.117889,1625.498238,1867.192806,1566.268114,1748.398057,1987.910528,1730.086214,1770.968165,1761.855140,1919.316268,1695.435805,1896.072932,1647.199640,1642.960377,1794.369981,2085.886944,1716.612221,1530.915786,1858.801535,1568.328330,1584.877802,1618.733633,2003.527540,1921.219194,1638.410261,1885.077341,1697.641676,1730.832857,1702.179036,1621.115751,1555.336436,1966.916769,1777.034449,1504.984389,1881.587040,1864.138441,1642.183193,1664.509359,1754.829686
295,1850.410434,2289.989885,1989.673586,1833.968668,2055.471121,1706.527140,1721.336497,1611.221357,1523.151006,1608.813300,1843.608807,1516.825726,2148.157112,1726.143346,1540.268394,1601.406284,1605.076645,1657.470184,1621.685494,1575.265591,1353.983999,1567.296617,1399.087653,1364.027643,1710.908124,1510.682259,1727.073712,1744.007835,1718.425607,1858.182443,1469.141934,1790.054361,1826.554231,1926.544980,2023.126033,1810.670056,1782.297566,1721.851139,1613.354349,1445.499178,1803.552906,1592.142293,1713.834963,1712.627898,1618.047119,1892.889695,1667.622017,1788.098419,1615.272672,1859.025994,1601.271141,1733.034091,1744.665392,1769.001303,1715.789517,1553.113334,1695.126464,1635.859653,1726.026260,1733.872830,1767.572289,1660.166221,1696.284864,1679.326330,1716.920598,1560.919071,1668.446979,1693.696377,1771.577593,1639.753772,1632.990047,1744.052111,1473.484099,1765.690168,1618.319737,1517.427461,1644.294209,1598.505994,1590.668981,1674.543842,1635.800459,1684.801897,1632.859836,1490.110232,1557.118837,1449.364088,1571.583329,1666.568355,1571.451422,1572.752551,1547.145749,1654.369177,1483.914653,1601.564218,1413.225613,1445.622088,1609.445693,1842.565109,1524.143376,1455.440813,1583.045285,1393.721277,1408.070376,1380.920782,1704.390476,1599.933204,1435.207819,1653.801563,1516.897035,1452.594032,1475.307062,1550.687680,1401.977135,1656.346073,1588.490140,1342.162397,1586.827032,1645.035952,1405.055576,1453.810566,1507.889645
176,1789.754278,2064.722226,2169.446469,1908.034372,1918.331065,1553.529377,1696.920656,1680.585424,1432.691663,1472.078177,1811.435607,1440.869204,2510.264824,1519.761745,1507.097975,1691.888584,1598.349510,1758.190093,1618.906027,1475.918513,1333.522124,1531.138297,1339.585888,1323.025643,1658.219941,1405.706239,1668.520302,1945.836423,1665.513055,1926.188322,1368.589476,1569.333605,1843.761812,1758.536465,2170.642862,1761.429140,1727.801397,1625.632573,1429.913981,1354.773267,1712.170537,1587.161852,1682.226011,1617.272546,1584.254292,1969.987952,1560.546258,1710.759584,1601.766262,1860.863949,1581.027564,1725.450614,1746.664370,1703.092215,1597.915772,1469.083837,1534.938174,1609.587440,1619.740330,1642.677148,1711.073504,1633.992383,1730.789004,1594.813950,1645.718076,1453.221588,1636.895401,1642.832433,1711.231250,1556.217632,1629.373859,1808.107974,1494.932879,1571.585657,1688.024216,1459.227540,1560.983139,1509.694279,1597.877114,1716.416886,1568.927187,1552.598743,1604.750541,1393.954637,1542.096205,1330.708306,1524.453282,1702.833482,1479.810232,1494.750873,1419.292220,1671.482878,1481.183646,1572.127150,1364.455116,1345.831879,1560.430949,1738.688231,1480.821382,1301.152815,1569.829474,1273.944852,1359.918224,1364.079472,1641.498257,1671.492000,1375.310583,1477.435545,1389.528169,1542.709677,1422.331933,1386.837993,1282.808562,1671.349338,1425.994139,1294.187450,1574.010254,1593.280312,1391.183000,1362.565081,1398.933345
234,727.320568,908.240343,752.901810,594.113721,1029.194935,740.036208,762.924268,651.705411,683.932875,630.169550,541.319023,632.414314,795.822258,637.624911,604.950684,706.852222,790.848777,940.831319,652.178706,683.672308,801.011001,724.374432,668.578267,713.229835,559.383843,812.955696,744.061803,753.097476,939.515914,628.992570,434.480326,577.233110,732.598486,578.453129,542.176867,589.380331,618.668796,601.445160,636.573752,560.956227,579.867989,545.519062,625.490327,587.239756,582.538726,612.580236,570.946102,531.190974,608.690654,649.990002,593.734170,558.908695,601.508596,588.198158,607.824982,578.303899,593.383198,577.944863,644.588144,621.039339,653.333191,569.050008,615.259773,570.157416,589.820311,557.271975,613.942114,604.034796,605.939995,598.942306,581.019245,624.139016,631.998644,580.730275,567.623372,554.264769,623.529329,560.083373,630.818688,611.674762,629.927177,593.187472,621.127519,538.989307,548.055599,525.735261,616.215147,601.144243,570.324648,584.709996,582.547694,622.635283,613.253735,624.890784,586.934185,556.438137,598.877359,573.607898,586.714977,609.634234,635.781615,587.296885,531.248799,578.781351,664.369518,565.893569,569.282510,582.092838,623.160623,648.739610,611.056471,533.511016,547.277289,607.284511,592.279631,597.665355,610.450293,603.583576,601.680356,574.179929,658.049731
63,705.946833,972.801887,792.819569,579.893246,1153.571218,833.450141,848.401065,679.254652,721.707345,633.987469,535.438137,659.312113,870.062316,706.303250,683.311479,774.218821,806.031262,869.874856,632.500671,736.457768,784.102516,728.424718,697.306911,742.207346,560.775290,708.260231,769.161827,773.459473,874.190891,622.386754,489.263151,608.667548,774.553903,600.045314,575.808323,596.305873,613.107846,594.829497,629.839213,568.278323,582.630011,540.822396,606.723818,559.359895,586.046268,616.308274,552.841430,513.403057,601.297844,635.922619,583.066746,555.091398,610.258831,572.573562,603.804840,565.142972,575.328806,580.673111,652.430204,635.493988,636.263208,562.432348,600.609472,562.008844,604.659304,557.258101,609.251734,603.700186,599.197960,588.415841,599.501684,634.697167,626.514091,579.931190,573.810073,541.993786,629.728471,570.045357,628.158252,610.496774,629.648944,589.384252,623.712923,528.336464,555.446510,533.098387,612.032475,589.815450,581.107762,588.250887,577.897629,614.667464,615.019726,660.512904,584.914544,567.269093,597.473246,586.070403,575.060878,621.292218,628.008233,594.834341,540.025713,572.469672,674.088427,564.175995,575.765614,582.017742,622.527539,658.229309,634.124443,560.064002,574.441294,626.983621,610.248125,616.688107,608.449607,625.613956,613.863135,565.618549,662.622021
128,284.346404,523.444763,442.277607,263.754074,641.853140,527.329008,436.851204,326.368314,387.423904,336.373364,390.320217,409.342611,419.149987,407.225131,306.865887,411.478355,365.070443,392.660720,224.494084,341.840185,319.807298,408.062232,311.874424,344.263918,219.933530,314.765910,370.987895,385.752819,448.203517,377.199621,286.557425,372.447692,424.049083,347.683566,350.013018,303.315895,308.982735,300.145237,327.642339,263.133979,312.276800,285.617755,311.290047,252.800229,314.990702,316.626764,306.664739,260.844381,301.914727,277.161069,300.724650,273.095634,326.434383,273.856158,326.721809,283.959761,334.226054,327.724813,283.144306,338.733156,312.705324,274.899446,301.145286,284.123063,325.264888,286.526174,315.284996,331.981599,328.362043,277.065321,337.252293,291.993910,288.795490,335.516640,283.848385,275.121333,340.381786,273.598422,322.285618,307.145947,322.369742,289.476388,285.402455,284.242945,299.398691,252.503037,310.981348,281.107489,300.093629,284.822681,315.374086,256.188674,299.229990,359.220959,338.569786,269.826770,324.496106,277.672425,266.154922,328.710695,312.292834,315.466449,302.152930,270.377401,334.949227,272.450215,288.118943,313.880684,310.209418,381.575441,309.266485,324.496816,330.774738,313.374234,329.800909,333.734067,279.662019,313.032542,283.652926,270.708880,384.801626
76,538.332479,801.366792,650.622690,411.422311,932.924954,773.064165,734.206771,577.632249,649.958906,510.501066,547.608306,633.037215,681.405065,666.365269,587.465672,663.560048,686.427647,650.907426,473.299419,669.127713,654.789757,649.683371,604.915058,629.818868,478.063679,554.877718,693.018450,665.189234,729.856148,509.268752,449.364170,618.927020,699.317085,540.021393,521.439469,538.058046,549.237337,521.287622,551.908599,506.221461,536.382231,488.831017,545.346836,470.925876,533.219464,557.768091,506.810301,448.027338,539.394419,540.852177,521.096918,497.981696,548.758192,502.431600,543.255679,494.491936,530.235824,537.986203,560.003091,576.525304,562.383846,506.143728,538.917650,500.992279,562.423682,496.403513,545.588417,560.477647,555.594015,515.453848,562.525057,540.064024,545.322378,547.647609,509.471979,488.872864,573.708585,503.847714,555.861790,549.757904,570.278977,515.262863,549.935519,496.651075,499.451856,466.467596,555.671532,510.800866,534.456473,529.134623,528.073992,527.702901,530.264365,631.631498,553.963227,516.825767,548.556771,516.122733,502.858284,574.469655,573.562019,541.273055,494.804528,504.689065,613.969372,505.165263,516.777719,542.224371,570.431371,628.075953,573.599177,528.674770,546.650957,588.241985,554.213292,571.485267,537.773928,579.572603,541.228435,503.568747,603.813673
66,727.520000,908.357000,752.884000,594.146000,1029.192200,740.134000,762.859000,651.767400,683.983200,630.274000,541.301000,632.460000,795.858000,637.750000,605.055000,707.112500,791.115000,941.102000,652.271000,683.823000,801.107000,724.373000,668.623000,713.261000,559.491000,813.070000,744.160000,753.075000,939.638000,628.981000,434.374000,577.167600,732.585000,578.349000,542.069000,589.266151,618.578369,601.369821,636.503369,560.894004,579.805541,545.443117,625.399210,587.171377,582.447925,612.510941,570.853004,531.061099,608.613199,649.934697,593.660631,558.784618,601.466219,588.094016,607.722899,578.180126,593.281956,577.871940,644.513566,620.959090,653.281519,568.974980,615.155325,570.053004,589.705265,557.166787,613.838654,603.977196,605.824109,598.889611,580.942293,624.059023,631.948620,580.659569,567.556178,554.148133,623.476739,559.953108,630.785193,611.595462,629.827746,593.052391,621.061539,538.883389,547.949970,525.671413,616.179848,601.035866,570.246416,584.627875,582.437804,622.551029,613.161955,624.887969,586.863557,556.353687,598.780685,573.428140,586.619255,609.544474,635.685978,587.208239,531.216701,578.642065,664.282905,565.843512,569.239112,582.092461,623.064704,648.733128,610.987915,533.489968,547.237625,607.208242,592.224054,597.649018,610.352212,603.537746,601.642123,574.118997,657.978153
136,681.903930,993.671549,889.585571,597.057032,1114.162025,922.709810,881.333407,764.816017,849.794876,670.682282,606.933312,730.771750,880.802734,684.848774,709.823118,769.516459,887.781942,845.415551,695.119990,766.509536,810.022978,741.524809,678.770547,835.047757,670.987668,749.813463,922.410833,804.200253,856.422571,648.009577,488.341423,693.505472,882.986494,644.580832,681.416377,688.313092,717.200206,685.051145,739.473933,658.084380,703.669905,624.328173,739.830000,655.298851,659.288093,763.537113,674.839119,572.889855,732.556628,735.788634,673.650294,673.528044,708.384015,661.451573,722.380873,667.174195,676.767977,678.886853,749.772345,748.056205,779.653611,685.052307,694.429265,665.871827,704.863981,640.914202,725.722777,723.341949,758.450853,688.365140,712.339871,697.235042,725.656906,695.230077,679.062143,636.475837,740.032281,641.204305,744.783104,755.651084,751.216766,702.818136,734.888652,612.379613,615.278435,579.262801,705.236925,688.499421,671.208765,711.361185,653.119986,744.043625,709.719355,788.104396,716.540544,677.373923,692.107922,690.537023,659.149003,750.130603,757.975780,685.057103,626.788144,675.668467,811.528453,711.739998,654.079769,715.396487,745.277764,779.592617,745.094063,648.498236,645.485710,760.917119,673.963510,748.213754,737.773854,756.665089,734.178331,679.694126,765.830555
261,637.395124,948.363368,922.604025,658.219821,1051.304513,896.745962,829.933206,780.320433,813.469443,658.305399,624.008775,712.096083,868.906077,594.612688,653.709590,688.279607,840.691637,780.171869,698.615171,704.267330,758.954788,678.977324,611.809710,839.017922,698.496543,768.171074,947.703936,756.440754,827.691592,622.212789,466.835359,705.773200,886.561637,628.193731,738.519984,705.631709,733.997856,703.667813,766.694234,678.184516,741.096398,625.882835,775.397871,691.960240,668.054365,809.477550,716.594905,590.718000,771.598425,747.439335,693.915354,705.688523,725.622776,667.554297,756.983001,696.640034,696.296269,679.427653,756.838806,760.662736,820.933077,716.566619,721.787312,706.171466,714.307687,652.299571,745.067694,746.384301,824.960090,721.163209,732.364512,708.658749,730.730449,736.152083,700.643798,674.301535,753.905197,656.588353,775.082563,793.856649,786.786142,708.758853,741.265132,612.113378,611.532571,567.968606,707.533219,703.165037,677.598134,746.065251,652.882702,791.629432,723.083281,809.493435,744.271084,701.168892,695.875800,723.130591,657.181440,762.795509,770.522428,673.231413,639.744011,690.593115,833.109810,775.522801,646.205215,750.274158,757.808320,780.566629,754.346539,653.459952,646.566201,787.935919,658.387288,765.694513,767.972971,776.159587,739.029526,711.901089,766.448897
25,556.649946,822.027005,665.352273,492.338946,997.983515,725.157762,662.842760,528.528878,619.258616,602.238438,543.759821,568.090145,689.763875,625.887358,510.837895,658.374264,656.299118,775.859616,478.508359,583.775629,620.216961,650.078037,513.867972,567.660608,422.471698,585.531065,593.004872,613.343387,685.986544,561.691680,366.072893,539.229796,634.454032,531.649657,470.382523,493.217074,510.073287,496.800657,516.064212,458.090121,476.481457,451.141021,496.516457,452.280119,495.601282,501.780620,457.366156,425.776550,482.866604,509.121286,475.426723,443.098312,500.289222,462.012840,500.913359,463.192424,488.682125,491.649303,533.568349,524.119562,513.950092,451.407605,493.397415,473.115036,504.718673,465.636460,494.830807,500.529578,489.818704,476.359114,493.441808,531.567288,499.595447,475.567460,471.698425,444.219285,528.804923,469.249421,521.585779,484.073812,517.673888,482.561211,499.732101,439.211007,467.856675,444.664072,492.028015,491.546101,482.509944,477.109197,483.543394,484.328893,496.027038,551.902060,489.092334,454.401282,491.028622,482.380849,468.005751,504.734947,517.022645,497.127881,457.171644,454.368277,547.523299,442.313822,475.450984,472.465936,509.044879,534.737920,520.583185,470.318358,481.080456,509.092191,507.351067,515.033425,467.900003,503.916062,480.895286,456.013352,565.512932
77,620.929135,892.536450,722.368860,507.211390,1079.315759,780.527633,805.247867,614.678974,675.621292,586.566481,521.041649,634.675950,794.441914,697.316681,637.383941,724.105141,729.011471,762.549621,534.687969,686.749965,692.341679,657.717821,639.328455,661.471460,509.611032,607.135466,697.668393,703.399668,765.086366,566.769735,461.342783,583.937764,716.101251,570.123067,534.690826,544.865119,553.879628,533.945022,561.863487,514.646785,529.807569,494.534745,540.231506,485.811216,535.681936,556.830268,497.004284,455.326067,542.076864,560.140743,522.424520,493.344303,554.644670,507.068508,543.059201,500.361118,524.042087,532.214788,584.192026,577.842842,563.763766,505.221733,541.345728,505.515645,556.388171,504.828905,545.935547,549.276431,539.858332,526.198714,554.813271,568.180446,558.039544,528.661145,520.782574,490.539084,572.708743,517.270822,563.701414,547.634356,570.317131,525.534860,558.541296,483.285891,508.384102,480.109219,551.585031,522.385122,531.948388,531.559967,524.410433,542.844584,550.763614,620.542825,536.802478,519.389752,545.200991,528.739853,513.255611,567.231654,567.558045,543.525943,494.976089,507.427049,609.416226,503.024819,526.476243,525.527100,566.026903,607.692649,581.595097,523.823389,536.221503,578.004049,563.027394,567.079681,541.520623,573.651198,550.663394,504.353003,604.227562
232,283.545235,458.090723,356.731312,230.710393,563.770160,487.435499,416.178918,339.832966,397.166181,316.483340,346.982607,368.110823,358.450242,352.872383,312.801036,343.929142,349.482588,400.956729,225.752111,352.221789,395.514481,391.460513,305.862217,353.506390,305.460813,334.725038,379.070753,398.067523,493.031194,357.805752,299.519509,367.317418,447.710032,352.620673,348.034136,299.703356,320.657996,311.411874,314.532821,283.963754,311.159285,290.488960,295.694387,267.962671,299.934398,317.104430,280.162541,273.712500,291.346371,279.604803,302.399760,277.489671,310.456085,284.115639,308.945911,275.369726,310.481890,308.473837,308.697046,330.942209,302.832240,307.795345,301.619153,294.836887,317.423449,304.082710,313.950743,312.920722,296.527336,283.774803,312.313760,305.083060,317.849829,318.505290,301.717976,300.240171,339.661961,299.459711,305.168209,301.408436,327.716605,298.379655,305.742425,277.396401,301.394386,297.127232,313.606834,316.786262,317.709437,302.002167,312.252039,289.067167,296.807113,352.456127,320.358241,290.082534,329.612386,296.695879,284.818024,325.377989,330.540084,306.179944,294.322529,287.684461,356.641532,291.179899,309.423216,295.311479,337.750019,352.215717,320.151095,314.505265,329.374808,337.423033,326.327242,305.591665,291.960892,328.069237,303.466897,289.256958,348.978042
117,596.664914,956.877531,905.643306,750.046817,1090.187434,788.315292,705.531181,687.765087,539.781065,574.133018,524.531225,579.451772,871.345312,473.489055,543.796125,562.513737,701.369351,680.418472,657.120766,634.547530,646.903110,577.278584,573.753324,798.310270,537.820589,693.037440,784.264800,629.862122,871.226169,555.277509,454.873612,633.785060,811.461165,506.720405,691.675820,628.762054,623.405158,625.397232,686.980112,606.821230,682.184329,526.176135,653.664273,647.475203,572.279109,709.667847,639.523050,531.127756,677.199625,658.312971,600.101266,594.395394,634.200008,547.467435,690.059658,594.912694,596.755306,573.513239,659.687597,625.643427,710.160738,638.324585,643.019129,646.923617,604.826806,559.838302,640.741741,637.057965,741.093441,669.312499,616.277641,654.947843,619.467703,669.329318,646.726458,633.280572,652.035520,586.423539,691.991347,677.590072,710.038602,589.859075,618.793680,494.019621,525.696623,470.988016,594.894552,632.774282,571.078656,662.625752,552.571428,739.896062,596.405044,690.568531,624.389968,626.810501,592.245180,641.477750,535.377248,641.987804,642.943341,552.420747,568.518832,580.232783,743.525204,699.726857,518.486002,640.262614,653.233333,642.077777,640.405877,535.197385,563.623560,677.897741,540.179334,645.115218,652.299368,681.761731,619.301673,630.882448,646.333597
